fare_amount,dayofweek,hourofday,pickuplon,pickuplat,dropofflon,dropofflat,passengers,key
5,Wed,3,-74.00671,40.744274,-73.996397,40.753253,1.0,key
5,Fri,3,-73.995052,40.769132,-73.996817,40.760062,5.0,key
5,Sat,3,-73.990364074707031,40.730712890625,-74.001289367675781,40.720260620117188,1.0,key
5,Sat,3,-73.987138,40.750544,-73.978256,40.762957,1.0,key
5,Thu,4,-74.00458,40.74069,-73.98814,40.73403,1.0,key
5,Sat,4,-73.993935,40.720433,-74.003957,40.720933,1.0,key
5,Sat,4,-73.983017,40.722607,-73.99081,40.715432,6.0,key
5,Thu,4,-73.997672,40.746557,-74.006978,40.752972,2.0,key
5,Sat,4,-74.004947,40.720832,-74.000282,40.733102,1.0,key
5,Sat,4,-73.977692,40.742232,-73.976082,40.75111,6.0,key
5,Sat,4,-74.00457,40.74218,-73.99385,40.736,5.0,key
5,Thu,4,-73.96921,40.75781,-73.98068,40.76472,5.0,key
5,Fri,5,-73.967845,40.793117,-73.96239,40.804912,1.0,key
5,Sun,5,-73.988960266113281,40.726879119873047,-73.978607177734375,40.720100402832031,4.0,key
5,Wed,5,-73.985238,40.728166,-73.997756,40.733126,1.0,key
5,Thu,5,-73.995816,40.753035,-73.984798,40.748478,1.0,key
5,Fri,5,-74.00643,40.739472,-73.996132,40.74428,6.0,key
5,Tue,6,-73.991932,40.759182,-73.994868,40.75017,1.0,key
5,Thu,6,-73.99144,40.774425,-73.98463,40.779595,3.0,key
5,Fri,6,-73.991859436035156,40.737998962402344,-74.001983642578125,40.72821044921875,1.0,key
5,Wed,6,-73.980157,40.75173,-73.975397,40.76448,1.0,key
5,Thu,6,-73.969987,40.762547,-73.96413,40.770572,1.0,key
5,Mon,6,-73.972385,40.760067,-73.977018,40.749803,1.0,key
5,Thu,6,-73.977287292480469,40.751983642578125,-73.991828918457031,40.751533508300781,1.0,key
5,Thu,6,-73.991558,40.750603,-73.987724,40.741248,1.0,key
5,Thu,6,-73.976858,40.75395,-73.989392,40.757715,1.0,key
5,Wed,6,-73.963573,40.771162,-73.955855,40.776322,1.0,key
5,Wed,6,-73.990642,40.750747,-74.003795,40.756657,6.0,key
5,Wed,6,-73.977875,40.745595,-74.009957,40.720187,1.0,key
5,Thu,6,-73.987636,40.747989,-73.980218,40.760484,1.0,key
5,Wed,6,-73.990725,40.755947,-73.97828,40.75999,1.0,key
5,Wed,6,-73.965277,40.760962,-73.953985,40.78744,1.0,key
5,Thu,6,-73.991595,40.750005,-73.98795,40.740805,1.0,key
5,Fri,6,-73.980301,40.740912,-73.976806,40.751659,1.0,key
5,Thu,6,-73.964313,40.754835,-73.970887,40.751762,1.0,key
5,Thu,6,-73.986533,40.742786,-73.977262,40.755184,2.0,key
5,Wed,6,-73.98992,40.756909,-73.980681,40.765886,1.0,key
5,Thu,6,-73.952543,40.768605,-73.947092,40.780035,1.0,key
5,Thu,6,-73.969121,40.785186,-73.9573,40.779852,1.0,key
5,Thu,6,-73.966222,40.79478,-73.975615,40.782047,6.0,key
5,Wed,6,-73.947987,40.778372,-73.915982,40.772647,5.0,key
5,Thu,6,-73.976827,40.745505,-73.975565,40.750867,1.0,key
5,Mon,7,-73.994292,40.750163,-73.98541,40.750138,1.0,key
5,Fri,7,-74.004262,40.72092,-73.99814,40.724093,1.0,key
5,Thu,7,-73.972259521484375,40.746402740478516,-73.979736328125,40.75042724609375,6.0,key
5,Tue,7,-74.000363,40.737505,-74.00187,40.72783,1.0,key
5,Tue,7,-73.994082,40.751297,-74.000715,40.755285,3.0,key
5,Tue,7,-73.99385,40.735667,-74.00663,40.73022,2.0,key
5,Tue,7,-73.969601,40.785392,-73.980756,40.779114,1.0,key
5,Thu,7,-73.974581,40.755966,-73.978566,40.763451,1.0,key
5,Tue,7,-73.952802,40.78626,-73.959485,40.77857,6.0,key
5,Fri,7,-74.008284,40.730309,-74.010084,40.721228,1.0,key
5,Tue,7,-73.975563,40.745247,-73.975563,40.745247,1.0,key
5,Thu,7,-73.947647094726562,40.775093078613281,-73.954544067382812,40.76519775390625,1.0,key
5,Thu,7,-73.982254028320312,40.776741027832031,-73.981048583984375,40.777431488037109,1.0,key
5,Mon,7,-73.960159301757812,40.770503997802734,-73.955337524414062,40.782276153564453,1.0,key
5,Tue,7,-73.957762,40.77373,-73.96386,40.767705,6.0,key
5,Fri,7,-73.976971,40.75586,-73.975858,40.763723,1.0,key
5,Tue,7,-73.977977,40.745697,-73.98061,40.75049,6.0,key
5,Mon,7,-73.982208251953125,40.743213653564453,-73.988479614257812,40.734897613525391,3.0,key
5,Fri,7,-73.991776,40.749408,-73.991134,40.739416,1.0,key
5,Tue,7,-73.962037,40.767735,-73.955907,40.778792,1.0,key
5,Tue,7,-73.98587,40.767755,-73.974455,40.762037,3.0,key
5,Fri,8,-74.00057,40.737377,-74.004438,40.741527,1.0,key
5,Fri,8,-73.993995,40.741817,-74.002282,40.740572,5.0,key
5,Thu,8,-73.946893,40.776542,-73.956035,40.770475,1.0,key
5,Thu,8,-74.006401,40.743846,-73.999817,40.738262,1.0,key
5,Fri,8,-73.976197,40.756157,-73.978697,40.759832,1.0,key
5,Fri,8,-73.980852,40.763872,-73.977695,40.75777,5.0,key
5,Sat,8,-73.941558837890625,40.817790985107422,-73.951309204101562,40.812240600585938,1.0,key
5,Fri,8,-73.950677,40.771542,-73.953972,40.77798,1.0,key
5,Fri,8,-73.97489,40.750085,-73.97111,40.758222,1.0,key
5,Fri,8,-73.963487,40.770897,-73.968335,40.76185,1.0,key
5,Fri,8,-74.013597,40.719517,-74.007627,40.728762,1.0,key
5,Fri,8,-73.986994,40.775624,-73.980973,40.784784,3.0,key
5,Mon,8,-74.011427,40.713412,-74.011575,40.721532,1.0,key
5,Fri,8,-73.991552,40.749877,-73.993742,40.740857,1.0,key
5,Tue,8,-73.9991683959961,40.739051818847656,-74.008087158203125,40.7303581237793,1.0,key
5,Thu,8,-73.982827,40.762302,-73.982552,40.769197,1.0,key
5,Thu,8,-73.977588,40.786912,-73.977588,40.786912,1.0,key
5,Fri,8,-73.979485,40.73502,-73.976352,40.728757,6.0,key
5,Mon,8,-74.002145,40.729927,-73.994345,40.740727,1.0,key
5,Thu,8,-73.976247,40.75859,-73.97076,40.761402,1.0,key
5,Sat,8,-73.945962,40.789975,-73.951913,40.788987,6.0,key
5,Thu,8,-73.98625,40.76446,-73.98459,40.761745,1.0,key
5,Mon,8,-73.95369,40.781967,-73.962052,40.772852,1.0,key
5,Mon,8,-73.967545,40.76029,-73.97382,40.756572,1.0,key
5,Fri,8,-73.95562,40.782417,-73.953568,40.788212,1.0,key
5,Fri,8,-73.977047,40.756017,-73.974652,40.761577,1.0,key
5,Wed,8,-73.997798,40.756585,-74.005722,40.750427,1.0,key
5,Thu,8,-73.972693,40.761,-73.983465,40.760782,6.0,key
5,Sat,8,-73.947787,40.783485,-73.955373,40.779555,5.0,key
5,Mon,8,-73.982437,40.768195,-73.974292,40.764882,2.0,key
5,Fri,8,-74.010465,40.718155,-74.00331,40.714822,1.0,key
5,Sat,8,-73.96928,40.76128,-73.96558,40.76872,1.0,key
5,Thu,8,-73.974262,40.753057,-73.976673,40.755705,1.0,key
5,Fri,8,-73.947885,40.783327,-73.95407,40.774662,1.0,key
5,Mon,8,-73.966068,40.765517,-73.95932,40.76321,5.0,key
5,Fri,8,-73.985865,40.72787,-73.978762,40.73667,1.0,key
5,Sat,8,-73.9862289428711,40.730575561523438,-73.9874267578125,40.720306396484375,1.0,key
5,Fri,8,-74.000185,40.72657,-73.991377,40.73186,1.0,key
5,Fri,8,-73.965897,40.768742,-73.96908,40.773465,1.0,key
5,Mon,8,-74.004612,40.747907,-73.998907,40.755102,1.0,key
5,Thu,8,-73.982702,40.748767,-73.992352,40.749592,3.0,key
5,Mon,8,-73.977462,40.755722,-73.973327,40.76277,5.0,key
5,Mon,8,-73.986265,40.751737,-73.975767,40.761322,5.0,key
5,Fri,8,-73.953722,40.79071,-73.957047,40.78351,1.0,key
5,Thu,8,-73.973293,40.752372,-73.973325,40.758997,1.0,key
5,Thu,8,-73.980402,40.765134,-73.985499,40.758211,1.0,key
5,Thu,8,-73.965795,40.759172,-73.97154,40.753972,1.0,key
5,Fri,8,-73.994337,40.745892,-73.986727,40.739502,2.0,key
5,Sat,8,-73.97331,40.743845,-73.974082,40.73102,1.0,key
5,Thu,8,-73.957677,40.782135,-73.962595,40.77364,2.0,key
5,Fri,8,-73.99458,40.734675,-74.000457,40.726383,1.0,key
5,Mon,8,-73.95915,40.771715,-73.954015,40.781367,1.0,key
5,Sat,8,-73.963405,40.765987,-73.961027,40.775967,1.0,key
5,Sat,8,-73.969912,40.756172,-73.96558,40.767062,1.0,key
5,Mon,8,-73.980775,40.74786,-73.985328,40.754592,3.0,key
5,Thu,8,-73.967787,40.801702,-73.964332,40.807427,1.0,key
5,Thu,8,-74.005227,40.718887,-74.011153,40.71486,1.0,key
5,Thu,8,-74.005908,40.723532,-74.005467,40.715577,2.0,key
5,Fri,8,-73.90193,40.76414,-73.901927,40.764138,1.0,key
5,Fri,8,-73.983782,40.746722,-73.979315,40.755382,5.0,key
5,Fri,8,-73.98758,40.750602,-73.990697,40.755742,1.0,key
5,Thu,8,-73.984905,40.763704,-73.984338,40.769754,1.0,key
5,Thu,8,-73.94457,40.779687,-73.954407,40.781655,1.0,key
5,Thu,8,-73.984055,40.749602,-73.990185,40.740777,1.0,key
5,Thu,8,-73.961305,40.768335,-73.96764,40.766007,5.0,key
5,Wed,9,-73.993417,40.735823,-73.98314,40.731515,1.0,key
5,Fri,9,-73.985373,40.763962,-73.982705,40.77218,3.0,key
5,Thu,9,-74.008195,40.736888,-73.996765,40.73908,1.0,key
5,Mon,9,-73.99841,40.722826,-73.995609,40.71702,1.0,key
5,Fri,9,-73.979877,40.749827,-73.98667,40.7454,1.0,key
5,Mon,9,-73.988207,40.745719,-73.991613,40.749054,1.0,key
5,Fri,9,-74.014737,40.716832,-74.007822,40.724302,1.0,key
5,Fri,9,-73.997178,40.737305,-74.003417,40.743577,1.0,key
5,Fri,9,-74.0016,40.724897,-74.00954,40.71993,1.0,key
5,Thu,9,-73.985198974609375,40.758804321289062,-73.987838745117188,40.752670288085938,1.0,key
5,Fri,9,-73.98226,40.776965,-73.97936,40.781117,6.0,key
5,Fri,9,-73.958583,40.77549,-73.966195,40.770995,1.0,key
5,Wed,9,-73.978687,40.72004,-73.985711,40.726856,1.0,key
5,Fri,9,-73.98549,40.76388,-73.97294,40.76412,1.0,key
5,Tue,9,-74.000335693359375,40.742748260498047,-74.006698608398438,40.748825073242188,1.0,key
5,Sun,9,-73.991241,40.754985,-73.979357,40.759218,3.0,key
5,Fri,9,-73.962773,40.758082,-73.955692,40.76485,2.0,key
5,Fri,9,-73.992865,40.74794,-73.99121,40.74307,1.0,key
5,Tue,9,-73.955509,40.785305,-73.952616,40.792347,1.0,key
5,Fri,9,-73.954807,40.783765,-73.952025,40.79132,1.0,key
5,Tue,9,-73.996048,40.74431,-74.005268,40.751287,1.0,key
5,Mon,9,-73.999033,40.744518,-73.992033,40.753813,1.0,key
5,Sat,9,-73.986143,40.759242,-73.992373,40.749557,1.0,key
5,Fri,9,-73.958977,40.774567,-73.964188,40.765557,2.0,key
5,Fri,9,-74.00524,40.72161,-74.00273,40.71797,1.0,key
5,Fri,10,-73.958601,40.764619,-73.968331,40.761891,1.0,key
5,Fri,10,-73.966098,40.760815,-73.96945,40.753789,1.0,key
5,Thu,10,-73.987155,40.75199,-73.983423,40.755764,1.0,key
5,Sat,10,-73.995737,40.72518,-73.989035,40.720367,1.0,key
5,Tue,10,-74.001485,40.741152,-74.008087,40.74482,1.0,key
5,Thu,10,-73.983267,40.766897,-73.989591,40.769549,1.0,key
5,Sat,10,-73.99034,40.757282,-74.000716,40.761897,1.0,key
5,Fri,10,-74.001952,40.747373,-73.997939,40.741866,1.0,key
5,Sun,10,-74.012580871582031,40.701992034912109,-74.004020690917969,40.707466125488281,1.0,key
5,Thu,10,-74.004515,40.737824,-73.995937,40.744363,1.0,key
5,Mon,10,-73.978793,40.772298,-73.979055,40.76669,1.0,key
5,Thu,11,-73.992012023925781,40.749679565429688,-73.992416381835938,40.741798400878906,1.0,key
5,Thu,11,-74.000941,40.718027,-74.010057,40.716488,1.0,key
5,Fri,11,-74.008313,40.7377,-74.01123,40.72911,1.0,key
5,Sun,11,-73.945361,40.775359,-73.958021,40.78056,2.0,key
5,Fri,11,-73.966669,40.76159,-73.959879,40.763594,1.0,key
5,Mon,11,-73.9657211303711,40.768459320068359,-73.957115173339844,40.771522521972656,1.0,key
5,Fri,11,-73.981469,40.781658,-73.972759,40.78498,1.0,key
5,Sat,11,-73.990234375,40.735195159912109,-73.988632202148438,40.727302551269531,1.0,key
5,Mon,11,-73.991934,40.749448,-73.989089,40.743124,2.0,key
5,Thu,11,-73.874793,40.735223,-73.879108,40.74051,1.0,key
5,Tue,11,-73.955534,40.788019,-73.962631,40.778495,1.0,key
5,Mon,11,-73.964487,40.760528,-73.974858,40.751728,1.0,key
5,Thu,11,-73.992485046386719,40.7149543762207,-73.990570068359375,40.720779418945312,1.0,key
5,Sat,11,-73.977677,40.725789,-73.98476,40.726646,1.0,key
5,Tue,11,-73.9608154296875,40.796894073486328,-73.967254638671875,40.803340911865234,1.0,key
5,Sat,12,-73.970116,40.761334,-73.975236,40.75057,1.0,key
5,Sat,12,-73.963912963867188,40.771060943603516,-73.957290649414062,40.780342102050781,3.0,key
5,Tue,12,-73.992702,40.748514,-74.000618,40.73737,1.0,key
5,Fri,12,-73.9850845336914,40.769195556640625,-73.990325927734375,40.761837005615234,1.0,key
5,Sat,12,-73.973485,40.743713,-73.962822,40.75821,1.0,key
5,Fri,12,-74.010606,40.719545,-74.005961,40.725287,1.0,key
5,Sat,12,-74.001472,40.730853,-73.992038,40.734603,1.0,key
5,Sun,12,-73.971,40.756393,-73.983543,40.759102,2.0,key
5,Mon,12,-73.985163,40.755574,-73.975588,40.75658,1.0,key
5,Sat,12,-74.003524780273438,40.726844787597656,-73.99285888671875,40.7302131652832,1.0,key
5,Thu,12,-73.97801,40.763642,-73.969703,40.761453,1.0,key
5,Sun,12,-74.001752,40.722819,-74.000299,40.71946,1.0,key
5,Sat,13,-73.983172,40.772452,-73.980985,40.77968,1.0,key
5,Mon,13,-73.991943359375,40.738491058349609,-73.998100280761719,40.730300903320312,1.0,key
5,Tue,13,-73.953643,40.77597,-73.957023,40.782433,1.0,key
5,Sat,13,-73.987457275390625,40.750217437744141,-73.98028564453125,40.760299682617188,1.0,key
5,Sat,13,-73.995078,40.744407,-74.00432,40.741512,5.0,key
5,Sat,13,-73.95286,40.778282,-73.955387,40.78704,1.0,key
5,Sat,13,-73.997602,40.741487,-73.994002,40.740938,1.0,key
5,Sat,13,-73.991797,40.727172,-73.997183,40.722057,1.0,key
5,Fri,13,-73.982353210449219,40.77276611328125,-73.982490539550781,40.764713287353516,1.0,key
5,Tue,13,-73.9798355102539,40.785625457763672,-73.981185913085938,40.782039642333984,1.0,key
5,Sat,13,-73.970586,40.755769,-73.964893,40.763116,1.0,key
5,Sat,13,-73.991455,40.723665,-73.993562,40.718667,1.0,key
5,Sat,13,-73.981715,40.78033,-73.989505,40.774309,1.0,key
5,Sat,13,-73.962422,40.772817,-73.956275,40.781297,1.0,key
5,Sat,13,-73.966335,40.771167,-73.957522,40.7802,1.0,key
5,Sat,13,-73.98485,40.74825,-73.98971,40.741312,1.0,key
5,Sat,13,-73.99501,40.744955,-74.002035,40.735122,1.0,key
5,Sat,13,-73.974833,40.742032,-73.98036,40.735222,2.0,key
5,Sat,13,-73.995712,40.716387,-73.982912,40.756765,4.0,key
5,Fri,13,-73.98191,40.740777,-73.988832,40.745277,1.0,key
5,Sat,13,-73.979468,40.723347,-73.98693,40.721167,1.0,key
5,Sat,13,-73.986005,40.778527,-73.982287,40.772837,2.0,key
5,Sat,13,-73.947755,40.775122,-73.953447,40.767152,1.0,key
5,Sat,13,-73.989867,40.725717,-73.998617,40.729697,6.0,key
5,Sat,13,-74.0009,40.73183,-73.998845,40.738275,2.0,key
5,Sat,13,-73.974462,40.76154,-73.983705,40.760332,5.0,key
5,Sat,13,-73.99462,40.761132,-73.991645,40.770422,2.0,key
5,Sat,13,-73.973117,40.793417,-73.970865,40.79594,1.0,key
5,Wed,13,-73.976616,40.764172,-73.970572,40.764727,1.0,key
5,Sat,13,-73.982587,40.742602,-73.98906,40.742307,1.0,key
5,Tue,13,-73.999342,40.754718,-74.000914,40.746891,1.0,key
5,Sun,13,-73.994842529296875,40.744991302490234,-74.006622314453125,40.748607635498047,1.0,key
5,Sat,13,-73.979576110839844,40.784805297851562,-73.982292175292969,40.776176452636719,1.0,key
5,Sat,14,-73.986173,40.762371,-73.992583,40.768305,1.0,key
5,Thu,14,-74.005747,40.750935,-73.991327,40.744952,1.0,key
5,Sat,14,-73.991033,40.739772,-73.987952,40.740942,1.0,key
5,Thu,14,-74.005532,40.718262,-73.999188,40.73171,6.0,key
5,Thu,14,-73.97822,40.773192,-73.988003,40.774937,1.0,key
5,Sat,14,-73.974807,40.749672,-73.973067,40.759037,2.0,key
5,Sat,14,-73.987099,40.722635,-73.997528,40.725804,1.0,key
5,Sat,14,-73.976525,40.761991,-73.966459,40.757409,1.0,key
5,Wed,14,-73.9574203491211,40.780113220214844,-73.95947265625,40.774261474609375,2.0,key
5,Mon,14,-73.966355,40.75348,-73.958627,40.764107,1.0,key
5,Sun,14,-73.959448,40.774824,-73.951345,40.782427,1.0,key
5,Thu,14,-73.975927,40.749122,-73.972945,40.752732,6.0,key
5,Sat,14,-73.992947,40.748495,-74.00106,40.736912,1.0,key
5,Mon,14,-73.984027,40.743557,-73.987353,40.735052,2.0,key
5,Sat,14,-73.97203,40.762522,-73.96412,40.76566,3.0,key
5,Thu,14,-73.939099,40.795209,-73.947804,40.795403,2.0,key
5,Mon,14,-73.995535,40.725005,-73.9849,40.728172,1.0,key
5,Sat,14,-73.969515,40.766092,-73.965157,40.772192,2.0,key
5,Mon,14,-73.97488,40.787842,-73.963267,40.794425,1.0,key
5,Mon,14,-73.96796,40.80031,-73.96108,40.80997,6.0,key
5,Thu,14,-74.001043,40.748085,-74.00599,40.750305,1.0,key
5,Sat,14,-73.97796630859375,40.745906829833984,-73.967094421386719,40.754352569580078,1.0,key
5,Mon,14,-73.983672,40.747627,-73.97906,40.753342,1.0,key
5,Mon,14,-73.978935,40.736382,-73.971802,40.746125,2.0,key
5,Thu,14,-73.980063,40.785911,-73.97346,40.788082,1.0,key
5,Sun,14,-73.987861633300781,40.744083404541016,-73.979141235351562,40.744308471679688,2.0,key
5,Sat,14,-73.991143,40.739217,-74.003325,40.741062,3.0,key
5,Thu,14,-73.954527,40.777882,-73.945152,40.79102,1.0,key
5,Thu,14,-73.98819,40.737557,-73.994572,40.727775,1.0,key
5,Mon,14,-73.998055,40.737687,-74.00666,40.735817,1.0,key
5,Mon,14,-73.987447,40.750132,-73.991,40.756277,1.0,key
5,Mon,14,-73.974847,40.762397,-73.979035,40.756887,1.0,key
5,Mon,14,-73.963687,40.765982,-73.9571,40.774515,3.0,key
5,Thu,14,-73.980715,40.77972,-73.978658,40.772727,2.0,key
5,Sun,14,-73.994047,40.750959,-74.001909,40.755864,1.0,key
5,Sun,15,-73.969612121582031,40.784782409667969,-73.9703598022461,40.793296813964844,1.0,key
5,Thu,15,-74.013519287109375,40.707557678222656,-74.005699157714844,40.710376739501953,1.0,key
5,Sat,15,-73.974037170410156,40.791835784912109,-73.976005554199219,40.7855339050293,1.0,key
5,Thu,15,-73.98844,40.731697,-73.99612,40.736182,2.0,key
5,Thu,15,-73.969555,40.763687,-73.959678,40.769387,1.0,key
5,Sun,15,-73.948006,40.782234,-73.955414,40.779772,1.0,key
5,Tue,15,-73.994045,40.751239,-73.987105,40.759352,1.0,key
5,Wed,15,-73.9930648803711,40.724403381347656,-74.002182006835938,40.729419708251953,1.0,key
5,Thu,15,-73.996105,40.732412,-73.983353,40.72679,2.0,key
5,Thu,15,-73.967575073242188,40.769084930419922,-73.960624694824219,40.77484130859375,1.0,key
5,Sun,15,-73.9512710571289,40.778388977050781,-73.951377868652344,40.770195007324219,1.0,key
5,Thu,15,-73.981825,40.728332,-73.991835,40.73447,1.0,key
5,Sat,15,-73.969417,40.762741,-73.965385,40.755432,1.0,key
5,Mon,15,-73.981663,40.749737,-73.979853,40.757659,1.0,key
5,Wed,15,-73.978523254394531,40.738578796386719,-73.986328125,40.73052978515625,1.0,key
5,Sat,15,-73.992813110351562,40.743335723876953,-73.992027282714844,40.738418579101562,1.0,key
5,Tue,15,-73.969741821289062,40.7689323425293,-73.976898193359375,40.774868011474609,1.0,key
5,Thu,15,-73.972732,40.752817,-73.967817,40.759212,1.0,key
5,Thu,15,-73.961937,40.780767,-73.961937,40.780767,5.0,key
5,Thu,15,-73.994322,40.750842,-73.990857,40.755545,1.0,key
5,Sat,15,-73.966911315917969,40.793750762939453,-73.971878051757812,40.785579681396484,1.0,key
5,Tue,15,-73.97151,40.794629,-73.966037,40.804963,1.0,key
5,Sat,15,-74.004020690917969,40.747806549072266,-73.9957046508789,40.759391784667969,1.0,key
5,Sun,15,-73.954376,40.778185,-73.94359,40.789416,1.0,key
5,Sun,16,-73.950225,40.773813,-73.95582,40.766855,1.0,key
5,Sat,16,-74.000094,40.720615,-73.994173,40.724826,1.0,key
5,Sun,16,-73.982242,40.731227,-73.991467,40.727322,2.0,key
5,Sun,16,-73.983277,40.738517,-73.974177,40.73709,1.0,key
5,Sun,16,-73.96717,40.79366,-73.966392,40.804852,1.0,key
5,Mon,16,-73.952355,40.778324,-73.943279,40.777262,1.0,key
5,Thu,16,-73.96806,40.765305,-73.962343,40.76888,2.0,key
5,Thu,16,-73.960723876953125,40.7756233215332,-73.960212707519531,40.769695281982422,5.0,key
5,Sun,16,-73.990729,40.700725,-73.987175,40.695617,2.0,key
5,Mon,16,-73.969642639160156,40.7535514831543,-73.976806640625,40.743488311767578,1.0,key
5,Mon,16,-73.953231811523438,40.778728485107422,-73.960769653320312,40.775760650634766,1.0,key
5,Thu,16,-73.962417602539062,40.772975921630859,-73.955947875976562,40.781761169433594,1.0,key
5,Sun,16,-73.98175,40.7632,-73.987942,40.755472,5.0,key
5,Wed,16,-73.954927,40.767431,-73.956358,40.775654,2.0,key
5,Wed,16,-73.995148,40.729802,-73.998221,40.738045,1.0,key
5,Sun,16,-73.953279,40.745035,-73.945852,40.755684,1.0,key
5,Sun,16,-73.986422,40.73859,-73.994747,40.737535,3.0,key
5,Tue,16,-73.993179321289062,40.752311706542969,-73.9883804321289,40.759357452392578,1.0,key
5,Fri,16,-73.954055,40.766849,-73.965139,40.766277,1.0,key
5,Tue,16,-73.95762,40.779835,-73.956819,40.785821,1.0,key
5,Sun,16,-73.986142,40.77747,-73.983502,40.770252,1.0,key
5,Sun,16,-73.968292,40.791732,-73.978885,40.777287,1.0,key
5,Fri,16,-73.9648666381836,40.791587829589844,-73.971405029296875,40.783653259277344,1.0,key
5,Wed,17,-73.979716,40.783681,-73.979144,40.775946,1.0,key
5,Mon,17,-73.948788,40.777613,-73.94734,40.771323,1.0,key
5,Sat,17,-73.985923767089844,40.735160827636719,-73.992202758789062,40.725261688232422,3.0,key
5,Tue,17,-73.953818,40.78129,-73.944248,40.776381,1.0,key
5,Tue,17,-73.982427,40.751029,-73.978051,40.751451,1.0,key
5,Sat,17,-73.9989013671875,40.744606018066406,-74.00299072265625,40.73321533203125,1.0,key
5,Sat,17,-74.005683,40.73802,-74.004338,40.733416,1.0,key
5,Mon,17,-73.980878,40.770059,-73.977288,40.763934,1.0,key
5,Tue,17,-73.95595,40.781313,-73.960881,40.771619,1.0,key
5,Thu,17,-73.969733,40.763253,-73.975518,40.755198,1.0,key
5,Tue,17,-73.970228,40.793865,-73.974426,40.783408,1.0,key
5,Fri,17,-73.9446792602539,40.79150390625,-73.932846069335938,40.799667358398438,1.0,key
5,Mon,17,-73.982716,40.782274,-73.980749,40.77479,1.0,key
5,Tue,17,-73.975756,40.749031,-73.972481,40.744987,1.0,key
5,Fri,18,-73.993607,40.724453,-73.983112,40.730545,1.0,key
5,Tue,18,-73.945465087890625,40.774520874023438,-73.9561767578125,40.777976989746094,2.0,key
5,Mon,18,-73.973961,40.791773,-73.981294,40.781619,1.0,key
5,Fri,18,-74.004293,40.722477,-74.000241,40.732713,2.0,key
5,Tue,18,-73.962387084960938,40.773696899414062,-73.955764770507812,40.7830810546875,1.0,key
5,Sun,18,-73.977364,40.764136,-73.979977,40.764495,4.0,key
5,Sat,18,-73.977081298828125,40.759536743164062,-73.974868774414062,40.754493713378906,1.0,key
5,Sun,18,-73.990156,40.709993,-73.990156,40.709993,1.0,key
5,Fri,19,-73.961837768554688,40.770870208740234,-73.969169616699219,40.766849517822266,1.0,key
5,Sat,19,-73.992359,40.725049,-73.985798,40.73267,1.0,key
5,Mon,19,-73.983485,40.737892,-73.98482,40.729054,1.0,key
5,Tue,19,-73.969195,40.760552,-73.977373,40.749337,1.0,key
5,Fri,19,-73.995593,40.730843,-73.99011,40.734724,1.0,key
5,Sat,19,-73.962866,40.769198,-73.953599,40.778659,1.0,key
5,Fri,19,-73.988901,40.735037,-73.983717,40.730171,1.0,key
5,Wed,19,-73.913718,40.772358,-73.915319,40.772373,1.0,key
5,Mon,19,-73.962162,40.766163,-73.971189,40.759201,2.0,key
5,Fri,19,-74.003305,40.724034,-74.009518,40.723928,1.0,key
5,Sun,19,-73.962793,40.794393,-73.952798,40.802731,2.0,key
5,Mon,19,-73.981399536132812,40.732833862304688,-73.9773941040039,40.741226196289062,3.0,key
5,Sun,19,-73.996983,40.7423,-74.004328,40.729657,2.0,key
5,Mon,19,-73.995516,40.756735,-74.000217,40.746912,1.0,key
5,Mon,19,-73.971548,40.797835,-73.967829,40.789506,1.0,key
5,Sat,19,-73.974863,40.752721,-73.973443,40.743525,1.0,key
5,Fri,19,-73.978271484375,40.778106689453125,-73.984359741210938,40.783279418945312,2.0,key
5,Mon,19,-73.979441,40.743869,-73.977349,40.751965,1.0,key
5,Wed,19,-73.969862,40.75702,-73.965517,40.767557,1.0,key
5,Thu,19,-74.005203247070312,40.718990325927734,-73.99981689453125,40.728580474853516,1.0,key
5,Tue,20,-73.972773,40.76238,-73.98267,40.767128,1.0,key
5,Tue,20,-73.981144,40.781257,-73.97417,40.791564,1.0,key
5,Tue,20,-73.9600830078125,40.808032989501953,-73.962066650390625,40.800487518310547,1.0,key
5,Sat,20,-73.994412,40.722167,-73.985095,40.728056,1.0,key
5,Mon,20,-73.970279,40.759302,-73.975677,40.751288,2.0,key
5,Sun,20,-73.9921646118164,40.750213623046875,-73.978668212890625,40.744720458984375,6.0,key
5,Thu,20,-73.949958801269531,40.771991729736328,-73.960586547851562,40.769660949707031,1.0,key
5,Wed,20,-73.972328186035156,40.759429931640625,-73.979164123535156,40.750076293945312,2.0,key
5,Fri,20,-73.991958,40.723996,-73.992724,40.718755,1.0,key
5,Sun,20,-73.953460693359375,40.771270751953125,-73.955085754394531,40.779148101806641,5.0,key
5,Thu,20,-73.987663269042969,40.760490417480469,-73.994598388671875,40.764209747314453,1.0,key
5,Thu,20,-73.999281,40.73393,-73.993436,40.742024,1.0,key
5,Sun,20,-73.980606079101562,40.734592437744141,-73.988853454589844,40.731014251708984,1.0,key
5,Wed,20,-73.984138,40.769986,-73.989408,40.774615,3.0,key
5,Wed,20,-73.947841,40.770953,-73.956107,40.76389,1.0,key
5,Tue,20,-73.957695007324219,40.779247283935547,-73.954658508300781,40.78741455078125,6.0,key
5,Sun,20,-73.987564,40.765558,-73.989117,40.775598,1.0,key
